Employee_ID,Age,Experience_Years,Monthly_Salary,Annual_Bonus,Performance_Score,Training_Hours,Projects_Completed,Job_Satisfaction,Education,Department,Employment_Type,Work_Mode,City,Promotion
EMP-01056,21.0,6.0,8670.91,10047.21,Average,28.2,1.0,High,High School,IT,Full-Time,Office,Lahore,No
EMP-01057,37.0,17.0,14553.91,22257.17,Good,21.5,4.0,Low,Bachelor,HR,Full-Time,Office,Lahore,Yes
EMP-01058,27.0,4.0,12970.45,18914.07,Average,9.2,5.0,Medium,Master,Finance,Contract,Office,Multan,No
EMP-01059,33.0,13.0,14256.52,25525.28,Average,25.9,3.0,High,Bachelor,Operations,Contract,Remote,Multan,Yes
EMP-01060,46.0,20.0,21735.18,51882.55,Excellent,35.3,4.0,Low,Bachelor,Finance,Full-Time,Office,Peshawar,Yes
EMP-01061,34.0,11.0,13474.71,26606.06,Good,51.6,3.0,Medium,High School,HR,Full-Time,Hybrid,Peshawar,No
EMP-01062,34.0,14.0,11464.04,17635.68,Good,28.4,3.0,Low,Bachelor,IT,Contract,Remote,Karachi,No
EMP-01063,38.0,17.0,13985.32,20844.81,Good,18.8,4.0,Medium,High School,HR,Full-Time,Remote,Islamabad,No
EMP-01064,47.0,27.0,18876.8,26344.85,Good,22.4,5.0,High,Bachelor,Marketing,Full-Time,Office,Rawalpindi,No
EMP-01065,28.0,8.0,,4219.37,Good,67.1,1.0,High,Bachelor,Sales,Full-Time,Remote,Rawalpindi,No
EMP-01066,39.0,12.0,15001.05,24735.67,Average,34.1,4.0,Very High,Bachelor,Sales,Full-Time,Hybrid,Lahore,Yes
EMP-01067,33.0,10.0,16155.07,15513.8,Average,17.8,6.0,Medium,Master,IT,Full-Time,Hybrid,Islamabad,Yes
EMP-01068,24.0,0.0,8836.51,14647.87,Good,22.6,8.0,High,Bachelor,HR,Full-Time,Office,Multan,No
EMP-01069,30.0,9.0,15595.68,24644.52,Good,65.4,6.0,Medium,Master,IT,Full-Time,Hybrid,Multan,No
EMP-01070,24.0,0.0,8077.14,,Average,18.4,2.0,Medium,High School,Sales,Full-Time,Office,Peshawar,No
EMP-01071,26.0,7.0,9251.2,7628.15,Excellent,3.6,10.0,Very High,Master,Finance,Full-Time,Remote,Karachi,No
EMP-01072,30.0,11.0,12367.77,13875.44,Good,19.8,9.0,High,Bachelor,IT,Full-Time,Office,,Yes
EMP-01073,44.0,22.0,18435.34,41116.99,Average,39.1,2.0,High,Master,Operations,Full-Time,Hybrid,Peshawar,No
EMP-01074,29.0,10.0,13431.75,11734.97,Average,31.7,3.0,Medium,Bachelor,Finance,Full-Time,Remote,Lahore,No
EMP-01075,40.0,19.0,17172.97,17989.18,Good,12.1,4.0,Medium,Bachelor,IT,Full-Time,Office,Karachi,No
EMP-01076,41.0,25.0,21184.23,28396.99,Average,33.9,5.0,High,Master,Sales,Full-Time,Hybrid,Peshawar,No
EMP-01077,36.0,10.0,12397.65,18585.22,Average,42.7,5.0,Low,Master,IT,Full-Time,Office,Lahore,No
EMP-01078,33.0,11.0,14164.69,10645.9,Excellent,19.4,4.0,Low,Master,Operations,Contract,Remote,Multan,No
EMP-01079,29.0,0.0,8213.64,14267.8,Average,14.1,5.0,Low,High School,Finance,Full-Time,Remote,Karachi,No
EMP-01080,40.0,20.0,17063.65,26658.74,Good,27.3,6.0,Low,High School,Finance,Part-Time,Office,Peshawar,Yes
EMP-01081,41.0,18.0,15626.97,17063.92,Good,59.4,3.0,High,Bachelor,,Full-Time,Hybrid,Lahore,No
EMP-01082,33.0,13.0,14379.22,28804.28,Good,21.7,3.0,High,Bachelor,Finance,Contract,Office,Karachi,No
EMP-01083,22.0,0.0,6284.2,2870.27,Excellent,33.5,,Medium,High School,Sales,Full-Time,Office,Lahore,Yes
EMP-01084,36.0,16.0,13902.51,14057.67,Good,23.9,8.0,High,Master,Operations,Full-Time,Office,Peshawar,No
EMP-01085,38.0,19.0,17157.26,43452.97,Excellent,6.1,9.0,Low,PhD,IT,Full-Time,Office,Lahore,Yes
EMP-01086,32.0,7.0,11295.02,15159.4,Poor,57.1,4.0,Medium,Bachelor,Finance,Full-Time,Office,Rawalpindi,No
EMP-01087,30.0,7.0,13319.91,18367.03,Excellent,34.3,6.0,Medium,Master,Finance,Full-Time,Office,Lahore,Yes
EMP-01088,36.0,,15791.09,30024.99,Good,19.2,5.0,Very High,Bachelor,Sales,Full-Time,Hybrid,Karachi,Yes
EMP-01089,31.0,4.0,11820.54,3461.63,Excellent,70.7,3.0,Medium,Bachelor,Marketing,Full-Time,Hybrid,Multan,No
EMP-01090,27.0,0.0,5736.67,17915.53,Good,22.6,9.0,High,High School,Marketing,Full-Time,Office,Rawalpindi,No
EMP-01091,34.0,9.0,11297.39,14750.17,Excellent,17.4,5.0,Medium,High School,IT,Full-Time,Hybrid,Peshawar,Yes
EMP-01092,35.0,10.0,15756.32,13506.97,Average,17.7,4.0,Very High,PhD,Sales,Full-Time,Office,Multan,No
EMP-01093,,12.0,15863.66,7082.21,Excellent,12.8,1.0,Very High,Master,Marketing,Part-Time,Office,Karachi,Yes
EMP-01094,41.0,20.0,15651.19,33060.66,Good,72.8,2.0,High,Bachelor,Operations,Full-Time,Hybrid,Karachi,No
EMP-01095,,4.0,12340.79,16179.34,Good,11.5,2.0,Medium,Bachelor,Marketing,Part-Time,Office,Peshawar,No
EMP-01096,25.0,4.0,9882.47,6260.21,Average,73.7,3.0,High,Bachelor,Marketing,Full-Time,Hybrid,Islamabad,No
EMP-01097,34.0,10.0,14470.54,10717.22,Good,25.6,6.0,Medium,Bachelor,IT,Full-Time,Office,Rawalpindi,No
EMP-01098,54.0,29.0,24306.57,31114.99,Average,11.2,7.0,High,Master,Finance,Full-Time,Hybrid,Multan,No
EMP-01099,26.0,6.0,10126.82,10148.79,Good,36.6,6.0,Medium,Bachelor,Operations,Full-Time,Office,Islamabad,No
EMP-01100,42.0,14.0,17211.97,18638.4,Average,26.6,5.0,,PhD,Sales,Full-Time,Remote,Islamabad,Yes
EMP-01101,40.0,16.0,13985.49,23553.66,Average,3.7,1.0,Very High,Bachelor,IT,Full-Time,Office,Peshawar,No
EMP-01102,21.0,0.0,7967.94,9392.73,Excellent,27.7,6.0,High,Bachelor,Marketing,Part-Time,Hybrid,Islamabad,No
EMP-01103,41.0,16.0,12808.31,26144.8,Good,23.1,7.0,Low,Bachelor,Finance,Full-Time,Remote,Islamabad,No
EMP-01104,34.0,20.0,18089.22,22486.34,Good,2.3,7.0,High,Bachelor,Marketing,Part-Time,Hybrid,Karachi,Yes
EMP-01105,42.0,20.0,13169.06,46924.18,Poor,80.7,6.0,Very High,High School,,Contract,Office,Rawalpindi,No
EMP-01106,28.0,6.0,10945.79,18801.01,Average,25.0,4.0,Medium,Bachelor,Marketing,Full-Time,Office,Rawalpindi,No
EMP-01107,43.0,19.0,22963.42,12227.57,Good,11.3,7.0,Medium,PhD,IT,Contract,Hybrid,Peshawar,No
EMP-01108,36.0,15.0,17604.14,30018.72,Good,56.0,6.0,High,PhD,Operations,Full-Time,Office,Peshawar,No
EMP-01109,41.0,20.0,,7062.6,Average,18.3,4.0,Medium,Bachelor,Sales,Full-Time,Office,Multan,No
EMP-01110,50.0,25.0,19887.6,19578.16,Average,25.5,4.0,Medium,Master,Operations,Contract,Hybrid,Multan,No
EMP-01111,38.0,19.0,17307.14,39484.61,Good,20.8,2.0,High,Bachelor,Finance,Full-Time,Office,Peshawar,No
EMP-01112,37.0,12.0,12741.28,28478.18,Average,30.9,4.0,Medium,High School,Marketing,Full-Time,Office,Karachi,No
EMP-01113,50.0,28.0,20342.74,12326.87,Good,31.4,9.0,Medium,Bachelor,Sales,Part-Time,Office,Peshawar,Yes
EMP-01114,21.0,0.0,8458.11,20366.07,Good,34.4,3.0,High,Bachelor,Sales,Full-Time,Hybrid,Rawalpindi,No
EMP-01115,43.0,19.0,16662.05,28377.59,Good,41.6,6.0,High,Bachelor,HR,Full-Time,Office,Multan,Yes
EMP-01116,24.0,3.0,8353.92,14949.01,Average,13.8,2.0,High,High School,Finance,Full-Time,Remote,Lahore,No
EMP-01117,44.0,23.0,17972.06,31095.24,Average,56.9,5.0,Very High,Bachelor,Operations,Contract,Remote,Rawalpindi,Yes
EMP-01118,21.0,0.0,9729.29,13696.11,Average,13.2,8.0,Medium,Bachelor,HR,Contract,Remote,Peshawar,No
EMP-01119,21.0,1.0,7932.38,8901.63,Average,58.1,6.0,Medium,Bachelor,Sales,Full-Time,Office,Islamabad,No
EMP-01120,38.0,15.0,17005.08,36695.34,Poor,29.7,2.0,High,Master,Marketing,Full-Time,Office,Rawalpindi,No
EMP-01121,23.0,1.0,,1000.0,Good,32.8,7.0,High,High School,Operations,Full-Time,Remote,Peshawar,Yes
EMP-01122,32.0,10.0,14508.73,23173.92,Average,12.9,10.0,Medium,Master,Sales,Full-Time,Office,Islamabad,No
EMP-01123,28.0,4.0,12464.94,10294.3,Good,9.9,7.0,High,Bachelor,Operations,Part-Time,Office,Islamabad,No
EMP-01124,23.0,0.0,10687.32,23637.01,Good,15.0,3.0,Medium,Master,HR,Full-Time,Hybrid,Multan,No
EMP-01125,32.0,9.0,12402.44,8658.48,Poor,42.2,7.0,Medium,Bachelor,Marketing,,Office,Lahore,No
EMP-01126,32.0,10.0,15148.8,1000.0,Good,39.2,6.0,Medium,Master,HR,Full-Time,Remote,Multan,No
EMP-01127,21.0,0.0,9677.32,9962.63,Good,65.5,5.0,Medium,Bachelor,HR,Part-Time,Office,Lahore,No
EMP-01128,36.0,16.0,12895.37,1000.0,Average,34.7,8.0,Very High,Bachelor,Operations,Full-Time,Office,Islamabad,No
EMP-01129,37.0,18.0,13479.05,10957.64,Excellent,40.6,3.0,High,High School,Operations,Full-Time,Office,Islamabad,Yes
EMP-01130,39.0,13.0,14894.79,18179.53,Average,20.4,6.0,High,Master,IT,Full-Time,Hybrid,Lahore,No
EMP-01131,34.0,7.0,10445.13,20678.26,Average,21.7,2.0,Low,Bachelor,Sales,Full-Time,Remote,Islamabad,No
EMP-01132,43.0,17.0,17294.98,28424.64,Good,12.5,2.0,High,Master,Sales,Full-Time,Hybrid,Peshawar,Yes
EMP-01133,42.0,17.0,17871.74,27923.01,Good,21.5,9.0,High,Master,Finance,Full-Time,Hybrid,Lahore,Yes
EMP-01134,44.0,23.0,19319.91,35124.89,Average,,8.0,High,Master,HR,Contract,Remote,Karachi,No
EMP-01135,42.0,18.0,19591.62,26737.14,Excellent,42.1,4.0,Low,Master,Sales,Part-Time,Office,Karachi,Yes
EMP-01136,41.0,19.0,18084.92,29795.97,Good,54.5,9.0,High,PhD,Operations,Full-Time,Office,Peshawar,Yes
EMP-01137,32.0,9.0,12221.61,13718.3,Average,18.9,9.0,Medium,Bachelor,Marketing,Full-Time,Office,Lahore,No
EMP-01138,50.0,29.0,20265.11,28137.5,Good,24.0,3.0,Medium,Master,IT,Full-Time,Hybrid,Multan,Yes
EMP-01139,35.0,10.0,15425.64,6437.98,Average,16.8,1.0,Medium,Bachelor,HR,Full-Time,Hybrid,Karachi,No
EMP-01140,28.0,6.0,14742.53,17428.84,Average,13.7,8.0,High,Bachelor,Sales,Full-Time,Office,Lahore,No
EMP-01141,21.0,0.0,6293.04,2268.63,Average,35.5,3.0,Medium,Bachelor,IT,Full-Time,Office,Karachi,No
EMP-01142,31.0,7.0,14505.06,12739.55,Good,25.7,3.0,High,PhD,Operations,Full-Time,Remote,Rawalpindi,No
EMP-01143,41.0,25.0,21492.3,22609.02,Good,10.9,10.0,High,Master,Finance,Full-Time,Hybrid,Rawalpindi,No
EMP-01144,36.0,17.0,19937.58,25819.24,Average,16.1,3.0,Medium,Master,HR,Part-Time,Hybrid,Rawalpindi,No
EMP-01145,22.0,2.0,13481.27,11828.21,Average,3.3,6.0,Medium,PhD,Sales,Full-Time,Office,Karachi,No
EMP-01146,31.0,5.0,9583.33,25016.31,Good,42.2,3.0,Medium,High School,Operations,Contract,Office,Peshawar,No
EMP-01147,43.0,24.0,15659.56,36619.92,Good,25.8,7.0,Medium,High School,Sales,Contract,Remote,Rawalpindi,Yes
EMP-01148,42.0,25.0,22447.09,32429.22,Poor,13.4,9.0,High,Bachelor,Marketing,Full-Time,Hybrid,Rawalpindi,Yes
EMP-01149,31.0,15.0,13211.26,12933.88,Average,79.4,6.0,Medium,Bachelor,Operations,Full-Time,Hybrid,Islamabad,Yes
EMP-01150,31.0,6.0,11843.55,12257.38,Average,20.0,5.0,Low,High School,Finance,Part-Time,Remote,Lahore,No
EMP-01151,46.0,23.0,20505.36,31709.29,Poor,27.4,5.0,Medium,Master,HR,Contract,Remote,Lahore,No
EMP-01152,42.0,21.0,19727.18,15170.69,Poor,,2.0,Medium,Bachelor,Sales,Part-Time,Office,Multan,No
EMP-01153,26.0,4.0,13015.14,14576.96,Good,34.9,2.0,High,Bachelor,Finance,Full-Time,Office,Islamabad,No
EMP-01154,21.0,0.0,7917.51,10440.18,Good,13.8,3.0,Low,Bachelor,Sales,Full-Time,Hybrid,Multan,No
EMP-01155,25.0,2.0,8742.18,5228.95,Average,46.4,3.0,High,Bachelor,Operations,Full-Time,Office,Peshawar,No
EMP-01156,39.0,24.0,18711.15,33135.86,Good,13.1,5.0,Very High,Master,Operations,Contract,Hybrid,Peshawar,Yes
EMP-01157,27.0,5.0,15748.37,11496.47,Average,6.7,2.0,High,Master,HR,Full-Time,Hybrid,Karachi,No
EMP-01158,37.0,14.0,13762.45,7726.75,Average,41.3,2.0,Low,Bachelor,Marketing,Full-Time,Office,Peshawar,No
EMP-01159,32.0,10.0,12799.01,12203.27,Good,50.8,7.0,High,Bachelor,Sales,Contract,Office,Islamabad,Yes
EMP-01160,32.0,15.0,14500.79,35811.65,Excellent,74.3,3.0,High,Bachelor,Finance,Full-Time,Hybrid,Karachi,Yes
EMP-01161,30.0,6.0,9205.31,6330.11,Excellent,32.9,5.0,High,Bachelor,IT,Part-Time,Remote,Karachi,No
EMP-01162,33.0,9.0,16280.15,11645.58,Excellent,53.2,6.0,High,Master,Sales,Full-Time,Remote,Peshawar,No
EMP-01163,34.0,15.0,11611.33,12190.75,Good,14.6,6.0,High,High School,Finance,Part-Time,,Rawalpindi,Yes
EMP-01164,29.0,6.0,9169.71,2462.43,Average,21.4,7.0,High,Bachelor,Sales,Full-Time,Remote,Rawalpindi,No
EMP-01165,24.0,3.0,11598.56,15218.28,Good,22.5,3.0,High,Master,Operations,Full-Time,Office,Karachi,No
EMP-01166,21.0,3.0,8891.48,19255.36,Good,43.0,2.0,Medium,Bachelor,,Full-Time,Hybrid,Multan,No
EMP-01167,39.0,16.0,12780.69,20190.67,Good,5.0,1.0,Medium,Bachelor,Marketing,Full-Time,Hybrid,Peshawar,Yes
EMP-01168,23.0,6.0,10535.31,8845.89,Good,36.2,7.0,High,Bachelor,Finance,Full-Time,Hybrid,Lahore,No
EMP-01169,23.0,1.0,10449.2,9790.58,Excellent,19.1,6.0,Low,Bachelor,Marketing,Contract,Hybrid,Karachi,Yes
EMP-01170,43.0,21.0,18622.14,32878.01,Average,7.3,2.0,High,Bachelor,Sales,Contract,Office,Islamabad,No
EMP-01171,39.0,20.0,15372.75,22767.63,Average,21.7,4.0,Very High,Bachelor,HR,Full-Time,Office,Multan,No
EMP-01172,,0.0,8440.5,4819.01,Good,46.1,4.0,High,Master,IT,Full-Time,Office,Lahore,No
EMP-01173,21.0,0.0,7383.78,11181.99,Excellent,35.4,5.0,Very High,High School,IT,Full-Time,Office,Karachi,Yes
EMP-01174,23.0,1.0,6809.42,11051.67,Average,6.3,6.0,Very High,Bachelor,Finance,Full-Time,Hybrid,Islamabad,No
EMP-01175,30.0,8.0,10978.05,1000.0,Excellent,36.5,7.0,Medium,Bachelor,Sales,Full-Time,Office,Islamabad,Yes
EMP-01176,45.0,25.0,16572.25,20670.76,Excellent,100.2,8.0,Medium,Bachelor,IT,Full-Time,Hybrid,Multan,Yes
EMP-01177,40.0,18.0,16662.41,14366.59,Good,60.0,5.0,Very High,Bachelor,Finance,Full-Time,Remote,Multan,No
EMP-01178,38.0,15.0,16101.78,25208.38,Good,11.1,3.0,Very High,Bachelor,Marketing,Contract,Hybrid,Rawalpindi,Yes
EMP-01179,38.0,19.0,19326.56,30052.7,Average,30.5,4.0,Medium,Master,Marketing,Full-Time,Hybrid,Lahore,No
EMP-01180,37.0,13.0,13843.55,22740.9,Good,48.9,7.0,Medium,Master,Finance,Full-Time,Office,Lahore,Yes
EMP-01181,43.0,20.0,16404.83,6024.53,Good,11.9,3.0,High,High School,Finance,Full-Time,Office,Karachi,Yes
EMP-01182,28.0,5.0,10537.85,14447.68,Good,17.4,3.0,High,Master,HR,Full-Time,Remote,Karachi,No
EMP-01183,44.0,27.0,18947.61,29457.84,Average,2.0,3.0,Very High,High School,Finance,Full-Time,Office,Islamabad,Yes
EMP-01184,42.0,19.0,19141.77,27918.51,Average,8.2,3.0,Medium,Master,HR,Full-Time,Office,Peshawar,No
EMP-01185,35.0,16.0,17002.47,26490.37,Average,11.0,1.0,Very High,Bachelor,IT,Full-Time,Remote,Rawalpindi,No
EMP-01186,21.0,0.0,,8144.98,Average,19.8,6.0,Low,Bachelor,Marketing,Full-Time,Hybrid,Karachi,No
EMP-01187,40.0,19.0,17034.7,17248.29,Average,17.4,4.0,Medium,Bachelor,Marketing,Part-Time,Office,Islamabad,No
EMP-01188,47.0,23.0,19274.28,23042.13,Excellent,21.8,6.0,Very High,Master,Marketing,Full-Time,Remote,Rawalpindi,No
EMP-01189,38.0,15.0,15207.18,17163.22,Good,42.4,5.0,Very High,Bachelor,Sales,Full-Time,Hybrid,Karachi,Yes
EMP-01190,43.0,16.0,15889.1,19461.04,Good,68.6,5.0,High,Master,Marketing,Full-Time,Hybrid,Peshawar,Yes
EMP-01191,58.0,35.0,24558.08,17556.99,Excellent,46.6,7.0,High,Bachelor,Finance,Full-Time,Hybrid,Rawalpindi,Yes
EMP-01192,40.0,13.0,14652.99,12871.27,Good,43.9,8.0,Medium,Bachelor,Sales,Full-Time,Office,Islamabad,No
EMP-01193,29.0,6.0,9421.2,7352.55,Good,18.0,6.0,Low,Bachelor,Sales,Part-Time,Hybrid,Lahore,No
EMP-01194,42.0,21.0,16827.68,21083.35,Average,33.0,2.0,High,High School,Marketing,Full-Time,Office,Lahore,No
EMP-01195,25.0,2.0,9729.61,25360.6,Good,19.7,5.0,Low,Bachelor,Operations,Full-Time,Hybrid,Peshawar,No
EMP-01196,32.0,15.0,16559.77,8637.33,Average,35.5,3.0,Medium,Bachelor,Operations,Full-Time,Office,Rawalpindi,No
EMP-01197,25.0,0.0,10041.21,19719.68,Good,4.9,4.0,High,Bachelor,Marketing,Full-Time,Office,Karachi,No
EMP-01198,32.0,13.0,14707.63,3791.06,Average,32.6,2.0,High,Master,Operations,Full-Time,Hybrid,Karachi,No
EMP-01199,31.0,11.0,14329.33,8975.28,Good,29.9,5.0,High,Master,Finance,Contract,Remote,Rawalpindi,Yes
EMP-01200,40.0,22.0,15697.76,7362.3,Good,12.5,6.0,Very High,Bachelor,Marketing,Full-Time,Office,Peshawar,Yes
